ward,Precinct,Register Voters,Ballots Cast,Turnout %
39,17,551,179,32.49%
39,18,663,278,41.93%
39,19,408,171,41.91%
39,20,417,253,60.67%
39,21,400,180,45.00%
39,22,658,262,39.82%
39,23,261,153,58.62%
39,24,691,222,32.13%
39,25,734,262,35.69%
39,26,521,247,47.41%
39,27,502,260,51.79%
39,28,662,282,42.60%
39,29,571,266,46.58%
39,30,472,144,30.51%
39,31,495,187,37.78%
39,32,487,176,36.14%
39,33,723,298,41.22%
39,34,707,286,40.45%
39,35,675,290,42.96%
39,36,483,206,42.65%
39,37,611,368,60.23%
39,38,477,271,56.81%
39,39,232,114,49.14%
39,40,401,168,41.90%
39,41,235,99,42.13%
39,42,405,225,55.56%
39,43,543,220,40.52%
39,44,928,315,33.94%
39,45,456,153,33.55%
39,46,592,204,34.46%
39,47,386,174,45.08%
39,Total,"24,692","10,844",43.92%
39,,,,
40,WARD 40,,,
40,Precinct,Register Voters,Ballots Cast,Turnout %
40,1,480,161,33.54%
40,2,395,144,36.46%
40,3,545,250,45.87%
40,4,457,232,50.77%
40,5,612,249,40.69%
40,6,532,238,44.74%
40,7,510,218,42.75%
40,8,188,62,32.98%
40,9,553,228,41.23%
40,10,622,273,43.89%
40,11,423,181,42.79%
40,12,354,172,48.59%
40,13,602,290,48.17%
40,14,692,243,35.12%
40,15,617,227,36.79%
40,16,505,267,52.87%
40,17,296,113,38.18%
40,18,700,218,31.14%
40,19,600,218,36.33%
40,20,471,208,44.16%
40,21,502,213,42.43%
40,22,334,153,45.81%
40,23,674,308,45.70%
40,24,472,143,30.30%
40,25,453,174,38.41%
40,26,501,255,50.90%
40,27,451,185,41.02%
40,28,678,264,38.94%
40,29,512,268,52.34%
40,30,480,286,59.58%
40,31,442,196,44.34%
40,32,412,135,32.77%
40,33,512,261,50.98%
40,34,394,157,39.85%
40,35,554,250,45.13%
40,36,626,263,42.01%
40,37,478,181,37.87%
40,38,366,116,31.69%
40,39,500,181,36.20%
40,40,309,163,52.75%
40,41,654,348,53.21%
40,42,563,288,51.15%
40,43,573,256,44.68%
40,44,495,150,30.30%
40,45,808,395,48.89%
40,46,590,326,55.25%
40,47,452,228,50.44%
40,48,452,159,35.18%
40,49,411,135,32.85%
40,Total,"24,802","10,629",42.86%
40,,,,
41,WARD 41,,,
41,Precinct,Register Voters,Ballots Cast,Turnout %
41,1,698,389,55.73%
41,2,687,443,64.48%
41,3,742,353,47.57%
41,4,697,410,58.82%
41,5,853,435,51.00%
41,6,537,352,65.55%
41,7,731,464,63.47%
41,8,706,402,56.94%
41,9,795,392,49.31%
41,10,551,321,58.26%
41,11,751,442,58.85%
41,12,723,328,45.37%
41,13,430,227,52.79%
41,14,553,386,69.80%
41,15,805,425,52.80%
41,16,713,404,56.66%
41,17,714,424,59.38%
41,18,771,358,46.43%
41,19,641,413,64.43%
41,20,678,409,60.32%
41,21,775,398,51.35%
41,22,590,311,52.71%
41,23,590,318,53.90%
41,24,758,373,49.21%
41,25,542,131,24.17%
41,26,343,159,46.36%
41,27,348,112,32.18%
41,28,738,275,37.26%
41,29,550,166,30.18%
41,30,772,433,56.09%
41,31,702,414,58.97%
41,32,503,271,53.88%
41,33,513,284,55.36%
41,34,545,311,57.06%
41,35,718,430,59.89%
41,36,685,423,61.75%
41,37,684,429,62.72%
41,38,733,389,53.07%
41,39,501,259,51.70%
41,40,692,441,63.73%
41,41,743,428,57.60%
41,42,728,477,65.52%
41,43,678,389,57.37%
41,44,606,362,59.74%
41,45,673,369,54.83%
41,46,479,299,62.42%
41,47,489,316,64.62%
41,48,558,192,34.41%
41,49,682,460,67.45%
41,50,796,407,51.13%
41,51,493,270,54.77%
41,52,774,497,64.21%
41,53,692,391,56.50%
41,54,415,276,66.51%
41,55,609,354,58.13%
41,56,731,480,65.66%
41,57,581,327,56.28%
41,Total,"36,785","20,398",55.45%
41,,,,
42,WARD 42,,,
42,Precinct,Register Voters,Ballots Cast,Turnout %
42,1,661,360,54.46%
42,2,414,189,45.65%
42,3,677,254,37.52%
42,4,525,299,56.95%
42,5,399,258,64.66%
42,6,696,477,68.53%
42,7,521,231,44.34%
42,8,701,351,50.07%
42,9,1756,601,34.23%
42,10,416,219,52.64%
42,11,588,326,55.44%
42,12,404,208,51.49%
42,13,669,419,62.63%
42,14,678,255,37.61%
42,15,559,298,53.31%
42,16,408,206,50.49%
42,17,1067,410,38.43%
42,18,1610,528,32.80%
42,19,394,101,25.63%
42,20,462,152,32.90%
42,21,539,206,38.22%
42,22,668,191,28.59%
42,23,605,357,59.01%
42,24,641,330,51.48%
42,25,513,244,47.56%
42,26,564,293,51.95%
42,27,614,329,53.58%
42,28,488,256,52.46%
42,29,580,317,54.66%
42,30,426,196,46.01%
42,31,691,277,40.09%
42,32,578,255,44.12%
42,33,552,343,62.14%
42,34,497,245,49.30%
42,35,391,234,59.85%
42,36,569,187,32.86%
42,37,503,250,49.70%
42,38,448,208,46.43%
42,39,345,140,40.58%
42,40,542,299,55.17%
42,41,1181,431,36.49%
42,42,359,170,47.35%
42,43,462,282,61.04%
42,44,555,216,38.92%
42,45,514,265,51.56%
42,46,651,220,33.79%
42,47,279,159,56.99%
42,48,502,232,46.22%
42,49,218,64,29.36%
42,50,980,444,45.31%
42,51,1151,549,47.70%
42,52,261,157,60.15%
42,53,698,334,47.85%
42,54,442,190,42.99%
42,55,691,295,42.69%
42,56,905,405,44.75%
42,57,598,204,34.11%
42,58,561,204,36.36%
42,59,1019,354,34.74%
42,60,384,125,32.55%
42,61,466,205,43.99%
42,62,320,176,55.00%
42,63,443,269,60.72%
42,64,224,82,36.61%
42,65,770,356,46.23%
42,66,602,247,41.03%
42,67,1404,514,36.61%
42,68,903,297,32.89%
42,69,666,155,23.27%
42,Total,"42,568","18,900",44.40%
42,,,,
43,WARD 43,,,
43,Precinct,Register Voters,Ballots Cast,Turnout %
43,1,732,359,49.04%
43,2,713,292,40.95%
43,3,613,279,45.51%
43,4,747,396,53.01%
43,5,599,290,48.41%
43,6,529,220,41.59%
43,7,645,317,49.15%
43,8,722,369,51.11%
43,9,589,241,40.92%
43,10,654,259,39.60%
43,11,509,225,44.20%
43,12,653,350,53.60%
43,13,408,160,39.22%
43,14,422,249,59.00%
43,15,479,247,51.57%
43,16,542,276,50.92%
43,17,709,321,45.28%
43,18,636,333,52.36%
43,19,628,219,34.87%
43,20,633,284,44.87%
43,21,607,266,43.82%
43,22,625,226,36.16%
43,23,438,236,53.88%
43,24,641,291,45.40%
43,25,573,286,49.91%
43,26,428,244,57.01%
43,27,429,224,52.21%
43,28,692,393,56.79%
43,29,558,228,40.86%
43,30,558,191,34.23%
43,31,691,326,47.18%
43,32,497,288,57.95%
43,33,555,167,30.09%
43,34,326,136,41.72%
43,35,664,335,50.45%
43,36,497,240,48.29%
43,37,639,235,36.78%
43,38,509,207,40.67%
43,39,400,226,56.50%
43,40,249,125,50.20%
43,41,379,153,40.37%
43,42,422,230,54.50%
43,43,654,216,33.03%
43,44,689,273,39.62%
43,45,268,100,37.31%
43,46,631,342,54.20%
43,47,559,264,47.23%
43,48,628,252,40.13%
43,49,553,248,44.85%
43,50,524,219,41.79%
43,51,685,305,44.53%
43,52,598,233,38.96%
43,53,597,265,44.39%
43,54,500,213,42.60%
43,55,652,286,43.87%
43,56,563,197,34.99%
43,57,520,194,37.31%
43,58,442,190,42.99%
43,59,452,279,61.73%
43,Total,"33,054","15,015",45.43%
43,,,,
44,WARD 44,,,
44,Precinct,Register Voters,Ballots Cast,Turnout %
44,1,444,251,56.53%
44,2,386,223,57.77%
44,3,459,307,66.88%
44,4,497,309,62.17%
44,5,696,279,40.09%
44,6,724,251,34.67%
44,7,544,313,57.54%
44,8,337,118,35.01%
44,9,576,224,38.89%
44,10,614,176,28.66%
44,11,692,250,36.13%
44,12,451,226,50.11%
44,13,438,180,41.10%
44,14,650,224,34.46%
44,15,742,338,45.55%
44,16,702,271,38.60%
44,17,598,291,48.66%
44,18,545,198,36.33%
44,19,387,135,34.88%
44,20,788,236,29.95%
44,21,817,275,33.66%
44,22,580,332,57.24%
44,23,610,231,37.87%
44,24,527,174,33.02%
44,25,674,267,39.61%
44,26,616,237,38.47%
44,27,834,292,35.01%
44,28,533,200,37.52%
44,29,815,298,36.56%
44,30,591,229,38.75%
44,31,740,305,41.22%
44,32,436,210,48.17%
44,33,738,312,42.28%
44,34,364,164,45.05%
44,35,422,231,54.74%
44,36,765,228,29.80%
44,37,754,325,43.10%
44,38,730,259,35.48%
44,39,769,260,33.81%
44,40,719,262,36.44%
44,41,760,300,39.47%
44,42,833,360,43.22%
44,43,855,316,36.96%
44,44,719,315,43.81%
44,45,825,305,36.97%
44,46,392,197,50.26%
44,47,946,395,41.75%
44,48,384,212,55.21%
44,49,799,416,52.07%
44,50,663,228,34.39%
44,51,580,179,30.86%
44,Total,"32,060","13,114",40.90%
44,,,,
45,WARD 45,,,
45,Precinct,Register Voters,Ballots Cast,Turnout %
45,1,566,241,42.58%
45,2,662,365,55.14%
45,3,586,347,59.22%
45,4,678,386,56.93%
45,5,606,352,58.09%
45,6,604,293,48.51%
45,7,662,306,46.22%
45,8,531,229,43.13%
45,9,641,353,55.07%
45,10,773,354,45.80%
45,11,596,297,49.83%
45,12,612,360,58.82%
45,13,673,388,57.65%
45,14,726,337,46.42%
45,15,639,328,51.33%
45,16,597,282,47.24%
45,17,488,261,53.48%
45,18,502,294,58.57%
45,19,552,351,63.59%
45,20,595,285,47.90%
45,21,587,281,47.87%
45,22,589,277,47.03%
45,23,580,332,57.24%
45,24,717,399,55.65%
45,25,629,293,46.58%
45,26,605,327,54.05%
45,27,535,265,49.53%
45,28,596,266,44.63%
45,29,661,291,44.02%
45,30,568,317,55.81%
45,31,715,306,42.80%
45,32,469,200,42.64%
45,33,540,295,54.63%
45,34,520,230,44.23%
45,35,570,323,56.67%
45,36,465,306,65.81%
45,37,701,303,43.22%
45,38,689,341,49.49%
45,39,658,347,52.74%
45,40,618,327,52.91%
45,41,466,192,41.20%
45,42,493,292,59.23%
45,43,567,268,47.27%
45,44,590,364,61.69%
45,45,535,240,44.86%
45,46,621,317,51.05%
45,47,633,290,45.81%
45,48,590,303,51.36%
45,49,516,306,59.30%
45,50,592,287,48.48%
45,51,600,301,50.17%
45,52,561,313,55.79%
45,53,494,240,48.58%
45,Total,"31,559","16,148",51.17%
45,,,,
46,WARD 46,,,
46,Precinct,Register Voters,Ballots Cast,Turnout %
46,1,744,508,68.28%
46,2,615,292,47.48%
46,3,690,329,47.68%
46,4,643,316,49.14%
46,5,567,211,37.21%
46,6,852,368,43.19%
46,7,422,200,47.39%
46,8,820,387,47.20%
46,9,604,297,49.17%
46,10,509,246,48.33%
46,11,714,329,46.08%
46,12,691,394,57.02%
46,13,710,291,40.99%
46,14,546,241,44.14%
46,15,659,356,54.02%
46,16,591,314,53.13%
46,17,689,411,59.65%
46,18,530,314,59.25%
46,19,715,334,46.71%
46,20,555,256,46.13%
46,21,337,141,41.84%
46,22,633,340,53.71%
46,23,513,258,50.29%
46,24,631,219,34.71%
46,25,878,422,48.06%
46,26,801,341,42.57%
46,27,818,386,47.19%
46,28,746,336,45.04%
46,29,464,268,57.76%
46,30,677,329,48.60%
46,31,648,354,54.63%
46,32,778,294,37.79%
46,33,714,348,48.74%
46,34,579,280,48.36%
46,35,790,435,55.06%
46,36,570,300,52.63%
46,37,441,232,52.61%
46,38,711,321,45.15%
46,39,678,356,52.51%
46,40,604,231,38.25%
46,41,785,321,40.89%
46,42,753,339,45.02%
46,43,684,352,51.46%
46,44,610,250,40.98%
46,45,671,327,48.73%
46,46,552,310,56.16%
46,47,389,127,32.65%
46,Total,"30,321","14,611",48.19%
46,,,,
47,WARD 47,,,
47,Precinct,Register Voters,Ballots Cast,Turnout %
47,1,702,330,47.01%
47,2,450,261,58.00%
47,3,511,295,57.73%
47,4,543,352,64.83%
47,5,659,350,53.11%
47,6,632,367,58.07%
47,7,608,331,54.44%
47,8,801,446,55.68%
47,9,471,267,56.69%
47,10,471,215,45.65%
47,11,962,495,51.46%
47,12,622,337,54.18%
47,13,694,432,62.25%
47,14,473,235,49.68%
47,15,740,351,47.43%
47,16,593,335,56.49%
47,17,626,336,53.67%
47,18,696,337,48.42%
47,19,655,363,55.42%
47,20,753,405,53.78%
47,21,569,348,61.16%
47,22,574,313,54.53%
47,23,295,168,56.95%
47,24,745,311,41.74%
47,25,835,374,44.79%
47,26,1033,490,47.43%
47,27,639,296,46.32%
47,28,772,427,55.31%
47,29,744,368,49.46%
47,30,715,361,50.49%
47,31,693,332,47.91%
47,32,728,338,46.43%
47,33,561,305,54.37%
47,34,793,401,50.57%
47,35,907,486,53.58%
47,36,959,463,48.28%
47,37,799,440,55.07%
47,38,671,369,54.99%
47,39,609,320,52.55%
47,40,615,319,51.87%
47,41,1031,530,51.41%
47,42,539,273,50.65%
47,43,438,214,48.86%
47,44,725,355,48.97%
47,45,630,371,58.89%
47,46,535,245,45.79%
47,47,570,289,50.70%
47,48,81,56,69.14%
47,49,459,202,44.01%
47,50,671,320,47.69%
47,51,389,194,49.87%
47,52,282,227,80.50%
47,Total,"33,268","17,345",52.14%
47,,,,
48,WARD 48,,,
48,Precinct,Register Voters,Ballots Cast,Turnout %
48,1,622,290,46.62%
48,2,437,233,53.32%
48,3,838,343,40.93%
48,4,769,338,43.95%
48,5,412,267,64.81%
48,6,781,324,41.49%
48,7,473,222,46.93%
48,8,414,216,52.17%
48,9,540,271,50.19%
48,10,387,205,52.97%
48,11,578,295,51.04%
48,12,609,274,44.99%
48,13,471,246,52.23%
48,14,747,328,43.91%
48,15,548,153,27.92%
48,16,544,249,45.77%
48,17,631,319,50.55%
48,18,498,156,31.33%
48,19,516,232,44.96%
48,20,339,198,58.41%
48,21,740,281,37.97%
48,22,574,394,68.64%
48,23,506,247,48.81%
48,24,477,155,32.49%
48,25,592,323,54.56%
48,26,595,284,47.73%
48,27,410,197,48.05%
48,28,397,259,65.24%
48,29,364,235,64.56%
48,30,516,291,56.40%
48,31,567,206,36.33%
48,32,528,200,37.88%
48,33,353,239,67.71%
48,34,801,367,45.82%
48,35,402,129,32.09%
48,36,399,246,61.65%
48,37,545,231,42.39%
48,38,523,351,67.11%
48,39,452,259,57.30%
48,40,469,180,38.38%
48,41,441,162,36.73%
48,42,492,257,52.24%
48,43,641,296,46.18%
48,44,717,318,44.35%
48,45,493,200,40.57%
48,46,402,167,41.54%
48,47,579,221,38.17%
48,48,557,267,47.94%
48,49,295,113,38.31%
48,50,569,296,52.02%
48,51,632,380,60.13%
48,52,524,197,37.60%
48,53,451,163,36.14%
48,54,614,187,30.46%
48,Total,"28,771","13,457",46.77%
48,,,,
49,WARD 49,,,
49,Precinct,Register Voters,Ballots Cast,Turnout %
49,1,639,229,35.84%
49,2,713,351,49.23%
49,3,382,190,49.74%
49,4,347,129,37.18%
49,5,589,262,44.48%
49,6,592,221,37.33%
49,7,443,202,45.60%
49,8,614,282,45.93%
49,9,388,217,55.93%
49,10,456,226,49.56%
49,11,494,192,38.87%
49,12,595,249,41.85%
49,13,630,314,49.84%
49,14,527,264,50.09%
49,15,680,221,32.50%
49,16,484,208,42.98%
49,17,229,76,33.19%
49,18,338,194,57.40%
49,19,492,186,37.80%
49,20,728,307,42.17%
49,21,183,70,38.25%
49,22,499,247,49.50%
49,23,460,201,43.70%
49,24,570,263,46.14%
49,25,567,291,51.32%
49,26,597,317,53.10%
49,27,824,327,39.68%
49,28,449,162,36.08%
49,29,666,296,44.44%
49,30,589,255,43.29%
49,31,483,235,48.65%
49,32,360,176,48.89%
49,33,406,205,50.49%
49,34,677,245,36.19%
49,35,596,279,46.81%
49,36,718,356,49.58%
49,37,835,364,43.59%
49,38,492,201,40.85%
49,39,574,223,38.85%
49,40,537,201,37.43%
49,41,580,246,42.41%
49,42,647,249,38.49%
49,Total,"22,669","9,929",43.80%
49,,,,
50,WARD 50,,,
50,Precinct,Register Voters,Ballots Cast,Turnout %
50,1,665,369,55.49%
50,2,746,342,45.84%
50,3,521,281,53.93%
50,4,621,280,45.09%
50,5,684,361,52.78%
50,6,374,196,52.41%
50,7,566,335,59.19%
50,8,648,185,28.55%
50,9,577,233,40.38%
50,10,587,237,40.37%
50,11,567,277,48.85%
50,12,302,186,61.59%
50,13,917,328,35.77%
50,14,219,139,63.47%
50,15,569,347,60.98%
50,16,218,160,73.39%
50,17,752,245,32.58%
50,18,549,237,43.17%
50,19,673,241,35.81%
50,20,594,271,45.62%
50,21,588,300,51.02%
50,22,800,253,31.63%
50,23,585,228,38.97%
50,24,773,287,37.13%
50,25,679,323,47.57%
50,26,690,234,33.91%
50,27,207,123,59.42%
50,28,659,301,45.68%
50,29,654,289,44.19%
50,30,552,274,49.64%
50,31,151,95,62.91%
50,32,698,258,36.96%
50,33,541,189,34.94%
50,34,665,222,33.38%
50,35,656,341,51.98%
50,36,585,296,50.60%
50,37,628,281,44.75%
50,38,249,172,69.08%
50,39,569,262,46.05%
50,40,735,339,46.12%
50,41,678,371,54.72%
50,42,476,248,52.10%
50,43,752,293,38.96%
50,44,529,259,48.96%
50,45,345,168,48.70%
50,Total,"25,793","11,656",45.19%
