ward,Precinct,Register Voters,Ballots Cast,Turnout %
48,5,383,341,89.03%
48,6,740,639,86.35%
48,7,659,552,83.76%
48,8,413,319,77.24%
48,9,478,419,87.66%
48,10,801,683,85.27%
48,11,561,461,82.17%
48,12,793,662,83.48%
48,13,864,732,84.72%
48,14,397,339,85.39%
48,15,502,370,73.71%
48,16,705,596,84.54%
48,17,629,552,87.76%
48,18,651,489,75.12%
48,19,508,372,73.23%
48,20,733,581,79.26%
48,21,868,705,81.22%
48,22,555,479,86.31%
48,23,588,482,81.97%
48,24,776,593,76.42%
48,25,560,495,88.39%
48,26,410,314,76.59%
48,27,557,470,84.38%
48,28,929,780,83.96%
48,29,307,284,92.51%
48,30,555,490,88.29%
48,31,963,742,77.05%
48,32,585,526,89.91%
48,33,375,323,86.13%
48,34,559,490,87.66%
48,35,739,490,66.31%
48,36,382,347,90.84%
48,37,702,515,73.36%
48,38,630,540,85.71%
48,39,561,494,88.06%
48,40,570,483,84.74%
48,41,759,661,87.09%
48,42,757,614,81.11%
48,43,801,633,79.03%
48,44,732,634,86.61%
48,45,464,413,89.01%
48,46,461,374,81.13%
48,Total,"28,278","23,364",82.62%
48,,,,
49,WARD 49,,,
49,Precinct,Register Voters,Ballots Cast,Turnout %
49,1,646,503,77.86%
49,2,464,389,83.84%
49,3,783,605,77.27%
49,4,872,659,75.57%
49,5,773,571,73.87%
49,6,685,560,81.75%
49,7,560,463,82.68%
49,8,597,471,78.89%
49,9,703,622,88.48%
49,10,665,553,83.16%
49,11,804,668,83.08%
49,12,819,686,83.76%
49,13,794,660,83.12%
49,14,682,530,77.71%
49,15,587,432,73.59%
49,16,737,487,66.08%
49,17,637,538,84.46%
49,18,822,696,84.67%
49,19,660,539,81.67%
49,20,924,771,83.44%
49,21,528,371,70.27%
49,22,784,589,75.13%
49,23,768,603,78.52%
49,24,677,550,81.24%
49,25,834,721,86.45%
49,26,794,646,81.36%
49,27,835,671,80.36%
49,28,817,639,78.21%
49,29,791,659,83.31%
49,30,765,612,80.00%
49,31,583,468,80.27%
49,32,707,574,81.19%
49,33,602,504,83.72%
49,Total,"23,699","19,010",80.21%
49,,,,
50,WARD 50,,,
50,Precinct,Register Voters,Ballots Cast,Turnout %
50,1,639,486,76.06%
50,2,474,320,67.51%
50,3,630,458,72.70%
50,4,730,533,73.01%
50,5,572,428,74.83%
50,6,761,527,69.25%
50,7,679,556,81.89%
50,8,584,463,79.28%
50,9,596,376,63.09%
50,10,769,497,64.63%
50,11,498,390,78.31%
50,12,286,219,76.57%
50,13,822,525,63.87%
50,14,203,173,85.22%
50,15,671,544,81.07%
50,16,193,187,96.89%
50,17,737,442,59.97%
50,18,139,119,85.61%
50,19,523,316,60.42%
50,20,687,473,68.85%
50,21,580,417,71.90%
50,22,632,438,69.30%
50,23,583,354,60.72%
50,24,727,475,65.34%
50,25,734,474,64.58%
50,26,806,503,62.41%
50,27,187,147,78.61%
50,28,811,639,78.79%
50,29,687,426,62.01%
50,30,559,350,62.61%
50,31,808,501,62.00%
50,32,786,524,66.67%
50,33,544,428,78.68%
50,34,752,563,74.87%
50,35,702,541,77.07%
50,36,584,440,75.34%
50,37,605,447,73.88%
50,38,225,219,97.33%
50,39,587,381,64.91%
50,40,715,531,74.27%
50,Total,"23,807","16,830",70.69%
