ward,Precinct,Register Voters,Ballots Cast,Turnout %
47,21,660,301,45.61%
47,22,721,386,53.54%
47,23,747,357,47.79%
47,24,641,308,48.05%
47,25,759,345,45.45%
47,26,794,360,45.34%
47,27,647,282,43.59%
47,28,690,352,51.01%
47,29,740,333,45.00%
47,30,816,352,43.14%
47,31,739,318,43.03%
47,32,757,357,47.16%
47,33,688,343,49.85%
47,34,725,403,55.59%
47,35,698,318,45.56%
47,36,722,359,49.72%
47,37,742,361,48.65%
47,38,683,318,46.56%
47,39,703,370,52.63%
47,40,655,372,56.79%
47,41,776,401,51.68%
47,42,654,289,44.19%
47,43,703,306,43.53%
47,44,746,355,47.59%
47,45,658,359,54.56%
47,46,687,330,48.03%
47,47,792,344,43.43%
47,48,79,51,64.56%
47,Total,"33,807","16,157",47.79%
47,,,,
48,WARD 48,,,
48,Precinct,Register Voters,Ballots Cast,Turnout %
48,1,635,301,47.40%
48,2,330,203,61.52%
48,3,830,328,39.52%
48,4,568,301,52.99%
48,5,383,250,65.27%
48,6,805,348,43.23%
48,7,689,334,48.48%
48,8,408,276,67.65%
48,9,492,275,55.89%
48,10,862,427,49.54%
48,11,566,303,53.53%
48,12,824,371,45.02%
48,13,880,470,53.41%
48,14,403,228,56.58%
48,15,503,207,41.15%
48,16,809,302,37.33%
48,17,643,326,50.70%
48,18,662,316,47.73%
48,19,518,260,50.19%
48,20,764,370,48.43%
48,21,949,378,39.83%
48,22,571,373,65.32%
48,23,783,461,58.88%
48,24,847,346,40.85%
48,25,584,345,59.08%
48,26,411,184,44.77%
48,27,1158,279,24.09%
48,28,911,426,46.76%
48,29,362,233,64.36%
48,30,561,292,52.05%
48,31,1045,360,34.45%
48,32,647,259,40.03%
48,33,372,254,68.28%
48,34,598,308,51.51%
48,35,785,274,34.90%
48,36,393,265,67.43%
48,37,738,306,41.46%
48,38,658,390,59.27%
48,39,598,317,53.01%
48,40,561,287,51.16%
48,41,830,296,35.66%
48,42,770,327,42.47%
48,43,813,357,43.91%
48,44,784,366,46.68%
48,45,501,221,44.11%
48,46,475,243,51.16%
48,Total,"30,279","14,343",47.37%
48,,,,
49,WARD 49,,,
49,Precinct,Register Voters,Ballots Cast,Turnout %
49,1,672,189,28.13%
49,2,479,221,46.14%
49,3,892,362,40.58%
49,4,889,356,40.04%
49,5,801,368,45.94%
49,6,670,264,39.40%
49,7,638,288,45.14%
49,8,654,266,40.67%
49,9,727,311,42.78%
49,10,729,349,47.87%
49,11,848,381,44.93%
49,12,894,398,44.52%
49,13,818,405,49.51%
49,14,736,306,41.58%
49,15,616,228,37.01%
49,16,800,351,43.88%
49,17,580,278,47.93%
49,18,902,420,46.56%
49,19,755,273,36.16%
49,20,1019,456,44.75%
49,21,557,225,40.39%
49,22,843,368,43.65%
49,23,857,324,37.81%
49,24,791,252,31.86%
49,25,877,376,42.87%
49,26,868,384,44.24%
49,27,890,335,37.64%
49,28,911,338,37.10%
49,29,825,352,42.67%
49,30,851,322,37.84%
49,31,606,258,42.57%
49,32,836,325,38.88%
49,33,719,281,39.08%
49,Total,"25,550","10,610",41.53%
49,,,,
50,WARD 50,,,
50,Precinct,Register Voters,Ballots Cast,Turnout %
50,1,656,324,49.39%
50,2,478,180,37.66%
50,3,597,279,46.73%
50,4,765,316,41.31%
50,5,565,265,46.90%
50,6,831,311,37.42%
50,7,720,369,51.25%
50,8,673,263,39.08%
50,9,647,248,38.33%
50,10,834,317,38.01%
50,11,518,252,48.65%
50,12,272,159,58.46%
50,13,929,243,26.16%
50,14,197,106,53.81%
50,15,677,365,53.91%
50,16,205,123,60.00%
50,17,780,226,28.97%
50,18,142,88,61.97%
50,19,593,200,33.73%
50,20,717,318,44.35%
50,21,586,235,40.10%
50,22,705,249,35.32%
50,23,608,242,39.80%
50,24,731,320,43.78%
50,25,757,320,42.27%
50,26,867,272,31.37%
50,27,182,88,48.35%
50,28,844,318,37.68%
50,29,742,219,29.51%
50,30,579,210,36.27%
50,31,932,286,30.69%
50,32,866,256,29.56%
50,33,543,282,51.93%
50,34,822,386,46.96%
50,35,740,329,44.46%
50,36,653,281,43.03%
50,37,616,281,45.62%
50,38,265,170,64.15%
50,39,602,209,34.72%
50,40,781,373,47.76%
50,Total,"25,217","10,278",40.76%
